label,features
0,"[-3.71093190e+02 -3.20445050e+00 -3.92874196e+01  2.48173710e+01
  2.05189310e+01  3.44307514e-01 -3.34980248e+00  7.40935146e+00
  3.91402174e+00 -3.31385996e+00  3.74721167e+00  4.86853914e+00
 -1.29772285e+00 -2.64378511e+00 -3.26723459e-01  3.96064118e+00
 -1.49393726e+00  1.36030650e+00  3.43020893e+00  1.72193569e+00]"
0,"[-344.64513221    6.13373175  -44.32587957   22.66194699   24.77429643
    7.93585773   -5.35193002    6.99018495    7.66225893   -3.54771475
    3.16805081    4.81939465   -1.91190609   -0.75859421   -2.16534686
    2.94538267   -2.54533595    0.87447353    4.77764739    1.31772938]"
0,"[-378.08262751   21.07879761  -43.08739859    8.54639212    8.88979871
    6.58698586    4.33335591    9.08175227   -4.31166007   -9.2672653
    1.26901088    2.26567818    2.38923827    1.5893438    -2.65855661
   -1.09929257   -1.72720297   -1.79164766    1.11063581    7.23039754]"
0,"[-3.45333344e+02 -7.76715384e+00 -2.98385287e+01  3.01463938e+01
  1.95269670e+01  7.18325386e+00 -3.66096051e+00  1.10720240e+01
 -9.23496693e-01  2.31104038e+00  5.86971579e+00  1.14980617e+00
 -3.20855156e+00  2.78416587e+00  3.06390947e-03  6.46158576e-01
 -2.72312970e+00  5.85525918e-01  2.34768018e+00  3.10632269e+00]"
0,"[-289.21219903  -11.49450454  -49.56007212   28.81555734   20.44781503
   11.32795487   -7.08546722   10.93501065   -5.49488523    3.02397627
    3.66127132   -4.32380033   -2.75308729    2.81240785    0.69355657
   -0.71150803   -6.02728666    3.30110713    2.69193915    4.15348667]"
0,"[-3.00533990e+02 -1.25903598e+01 -5.00038856e+01  2.66726418e+01
  2.29172549e+01  9.22606384e+00 -8.16691897e+00  1.51360782e+01
 -4.85841115e+00 -4.42441358e+00  5.35981491e+00  3.69015050e+00
 -3.62744903e+00 -9.49974882e-01  9.02414070e-01  1.70669210e-01
 -5.93575862e+00  4.68838929e+00  2.04804682e+00  2.39798776e+00]"
0,"[-299.42862914   -8.2885957   -46.02993108   26.07323153   17.33663747
   15.54992657   -5.56816957    3.34933475   -1.98589111   11.58416548
    1.35344282   -5.34751425   -1.28499636    3.81564609    0.42797622
    1.58240387   -3.65570104   -0.73952542    5.94863879    3.51334039]"
0,"[-2.95169092e+02 -1.27489067e+01 -4.56161018e+01  3.91182936e+01
  1.43512962e+01  3.19766092e+00 -2.70710984e+00  1.82492529e+01
 -4.90191520e+00  1.84708553e+00 -1.65969758e+00 -4.84758309e+00
  1.74917441e+00  3.18467015e+00 -3.41469467e+00  1.40099469e-01
 -3.92222801e+00  1.49824800e+00  1.73775846e+00  5.10462779e+00]"
0,"[-2.79354639e+02 -1.00350902e+01 -5.81158106e+01  2.58168446e+01
  1.98830431e+01  1.71120524e+01 -9.84631826e+00  6.04952171e+00
  1.32184548e-01  7.40900167e+00  3.04106172e-01 -5.38161614e+00
 -1.73433715e+00  3.08544505e+00  1.00338639e+00 -2.19722309e+00
 -2.88308276e+00  9.26975734e-01  4.22168209e+00  2.22949344e+00]"
0,"[-316.43710104  -15.06285088  -43.84660588   39.12437445   23.8922566
   11.14970393  -11.93960165    8.03200509    0.40155702    9.02193159
    3.32874641   -5.56714277   -1.82067941    3.25862762    0.91357936
   -4.65717189   -2.35810573    3.47058704    1.58916851   -1.14518425]"
0,"[-2.91491429e+02 -1.31667725e+01 -4.86117798e+01  3.30181140e+01
  1.57432687e+01  5.91950818e+00 -9.04014089e+00  1.56768133e+01
 -2.92320947e+00  1.77041449e-01  1.61626082e+00 -3.47639624e+00
 -3.92849712e+00  1.18964507e+00 -3.88965786e-02  5.58880668e-02
 -3.02703786e+00 -1.13634961e+00  1.71590242e+00  2.65402709e+00]"
0,"[-2.79959816e+02 -3.26013455e+00 -6.29228842e+01  1.62020102e+01
  1.49797095e+01  1.73942976e+01 -6.86300289e+00  1.14359542e+01
 -4.72813316e+00  2.78971488e+00 -9.11873818e-02 -3.64356897e+00
  2.00137676e+00  2.17639828e+00 -2.80315037e-01 -7.24006183e-01
 -7.58480739e+00 -4.63999123e-01  6.27322082e+00  6.58586443e+00]"
0,"[-307.89529129  -26.74259746  -33.88122173   48.71221594   22.63625497
    1.81763142   -8.01281447   19.30117335   -5.41427286    1.8962688
    6.68910188   -3.46177843   -2.17535692    1.93241534   -0.55867289
   -3.33931892   -1.88166863    4.7249363    -2.90539273    3.36215163]"
0,"[-3.15872957e+02  3.81892938e+00 -5.34156174e+01  1.59632399e+00
  4.33000494e+00  1.20662486e+01 -3.30949700e-01  1.91903953e+01
 -5.96816641e+00 -4.74294202e+00 -4.43335344e-01  8.36538967e-01
  1.31258031e+00  1.67892554e+00  5.42585059e-01  8.75846391e-01
 -3.80387210e+00 -1.62429149e+00 -2.29855818e-01  6.44182139e+00]"
0,"[-3.12552415e+02 -1.07783977e+01 -4.24701466e+01  3.16115923e+01
  2.00710236e+01  8.33885568e+00 -9.97622552e+00  1.80962675e+01
 -1.50624413e+00 -2.60620371e+00  4.62770962e+00  2.74727584e+00
 -3.85558803e+00  1.54750638e+00  6.44672577e-01  3.63462382e-01
 -5.98776601e+00  4.47671383e+00  4.33969183e+00  2.27820815e-01]"
0,"[-3.77849346e+02 -1.16662524e+00 -2.58348666e+01  2.27509205e+01
  2.28881559e+01  5.85654143e+00 -2.98021305e+00  6.81821736e+00
  3.55354021e+00  7.19890557e+00  2.48936784e+00 -3.72190314e-01
  8.86347370e-01  5.71400155e-01  1.53001584e+00  9.27924213e-01
 -3.36569103e-01  4.69611939e+00  9.00961285e-01  2.36609619e+00]"
0,"[-369.25143114   10.72545993  -35.98371423   17.11757904   22.87186106
    7.56893741   -4.01183277   11.80876596    6.34578394    0.74865029
   -3.59626102    2.34128567    4.21737157    1.02449637    3.49233961
    2.55517996   -3.7822582     5.01534833    0.92925308    4.16147882]"
0,"[-386.26716292   23.62002961  -61.62017135    4.86730017   22.50718429
   19.24945752    3.0303239     1.55044268  -10.04336674    1.15303245
    6.35487316    9.93337489    1.25980116   -3.71378244   -0.39341033
   -2.20172776   -1.71954383    9.88828032    3.41337527    3.1204886 ]"
0,"[-3.58155757e+02  3.90809268e+00 -4.20828119e+01  2.79548096e+01
  1.91416406e+01 -2.00276841e+00  1.75667839e+00  1.72934966e+01
 -1.23375438e+01 -2.60185767e+00  4.90012720e+00  2.75348063e+00
  3.54730245e+00 -2.89887616e+00 -9.59252886e-02 -1.59160497e+00
 -1.62745084e+00  6.47784361e+00  5.40445830e+00  3.42411854e+00]"
0,"[-3.54153474e+02  1.04393761e+01 -4.42683161e+01  1.73242275e+01
  2.51464441e+01  6.52568401e+00 -2.76374807e+00  7.27790132e+00
  2.16287416e+00 -1.17486708e+00  4.82539011e+00  6.05868886e+00
  6.67305181e-01  1.97832793e-01 -8.98645680e-01  5.57988035e-01
  2.33162399e+00  3.88298820e+00  2.90711689e+00  3.96273500e+00]"
0,"[-3.30570838e+02  1.18299999e+01 -5.92413237e+01  1.18255109e+01
  1.79097584e+01  3.19999734e+00  5.53420754e-01  9.08325645e+00
  4.42489037e-02 -3.34440326e+00  3.16745397e+00  2.47396867e+00
  3.38121538e+00 -1.89362236e-01 -1.13877305e+00  4.03020318e+00
 -4.93481673e-01  1.46160338e+00  2.96969919e+00  7.02220299e+00]"
0,"[-345.46803564    3.43634124  -49.1323928    25.20809162   24.70492121
   -1.00857957   -6.69688335   10.78558844    7.15194629   -3.64707095
   -1.38781717    3.51207626    3.85343751   -2.11714109   -1.96487164
    5.35222523    1.97601572   -1.5797372     1.53355027    8.54894758]"
0,"[-355.13200117    7.98592103  -42.79690804   19.75345664   24.68540173
    7.41342028   -1.53182843    3.35650434    4.74362833    7.4508582
    3.36525961   -0.89458308    3.78103392    2.57946152    1.59728091
    4.80134632   -5.04778376    4.22895358    8.27513138    1.94057376]"
0,"[-3.32052524e+02  1.23259413e+01 -5.14283766e+01  1.49955700e+01
  2.67249588e+01  1.35500693e+01 -7.06118239e+00 -3.43790761e+00
  4.71449919e+00  1.39594759e+01  7.76426757e+00 -6.60182794e+00
  2.04196053e-01  2.47659154e+00  4.41071285e+00  4.98151402e+00
 -7.22183095e+00  5.40433825e+00  7.84796089e+00  4.25030707e+00]"
0,"[-337.68300707   -0.47176995  -42.34163422   34.84590055   28.057792
    1.42104551   -8.46690515   12.71669519    4.64804654   -2.66481655
    4.68543199    4.79719181   -0.62069347   -1.42098151   -2.23859244
    3.86152394    0.57289701    3.0814538     3.49981062    2.01533459]"
0,"[-322.28879165    6.41860543  -51.36763149   21.79601474   17.69236589
    1.63886363    0.55824429    7.44503563   -4.74971428   -0.45793372
    7.62703118    1.49902065    3.13619013    2.23992711   -0.49122934
    1.1746186    -0.4386508    10.87181139    4.92544316    1.35928093]"
0,"[-321.61520342    6.83271869  -51.4200995    19.40789026   26.42291405
   12.76754918  -10.81174709    1.61663287    1.48733498    9.60063993
    5.48043987   -3.81176857    2.22501125    3.90316758    0.69007397
    0.75082054   -4.10064911    9.35442546    5.43352176    1.77363759]"
0,"[-3.15822322e+02  8.84594614e+00 -5.78698577e+01  2.10292516e+01
  2.42705377e+01  4.05736097e+00 -6.50450342e+00  9.49849098e+00
 -1.62332959e+00  4.32056311e-01  6.32925329e+00  1.30787846e+00
  5.21261021e-01  1.27726419e+00  2.51444892e-01  2.19643045e+00
 -5.06380697e+00  8.38880155e+00  7.16543547e+00  9.42023079e-01]"
0,"[-3.36026053e+02  1.60574811e+01 -4.63244620e+01  1.65899858e+01
  2.00862329e+01  1.09422400e+01 -5.04280037e+00 -2.91851638e+00
  1.18481976e-01  1.41686705e+01  3.11199970e+00 -7.53996112e+00
  5.50646256e+00  3.13508863e+00 -9.43561304e-01  4.30606832e+00
 -5.46944362e+00  4.45201443e+00  8.79985750e+00  2.00212449e+00]"
0,"[-3.32790165e+02  1.45518191e+01 -4.95466336e+01  1.81535424e+01
  1.62087266e+01  2.85393834e+00 -2.46714085e+00  1.78459948e+01
  4.78670664e-01 -2.90127523e+00 -3.61160040e-01  2.73582932e-01
  5.37462655e+00  2.47204746e+00  9.48463871e-01  6.28974777e+00
 -3.21039185e+00 -8.15466849e-01  6.97741143e+00  6.94141423e+00]"
0,"[-3.35046696e+02  6.94654971e+00 -5.30058446e+01  2.01927418e+01
  2.43165809e+01  1.13664819e+01 -7.72828149e+00  5.38721023e+00
 -1.95319416e+00  7.07787656e+00  8.20314105e+00  1.06609109e+00
  3.94981112e-01 -1.95828270e-01  1.16277477e+00  4.31643591e+00
 -3.10879551e+00  6.02238472e+00  6.86570671e+00  8.91220943e-01]"
6,"[-3.18375531e+02 -5.26962703e+01 -6.90044699e+01 -8.47557292e+00
  2.98370824e+00  6.75069190e-01 -7.33615451e-01 -3.71965360e+00
 -1.00229200e+01  7.69914794e+00  1.21582358e-01 -2.75045330e+00
  2.16650794e+00  7.05298716e+00  2.05563649e+00 -1.48321534e+00
 -1.25149918e+01  1.81334478e+00  8.24887723e+00 -1.97962656e+00]"
6,"[-342.46680859  -40.24504039  -55.32333752  -18.71016311    8.34131797
   -0.99615952   -9.68674531    4.04913232   -2.51782532   -1.55345218
   -5.19024196    5.03188565    3.23486402   -1.01453983   -4.37811126
    5.46540384   -8.86632624    2.73546574    5.2526735    -3.27475798]"
6,"[-3.79008588e+02 -4.77379902e+01 -6.32870707e+01  1.46692282e+01
  1.05993032e+00  1.02601350e+01 -7.24170470e+00 -7.50808051e+00
 -6.47906116e+00  5.84847924e+00 -9.56440193e+00  3.02402600e+00
  1.47785258e+00  1.97849330e+00 -1.14536014e+00 -2.82372685e+00
 -6.91861691e+00  3.68360936e-01  1.03680156e+00 -4.98324653e+00]"
6,"[-4.05219191e+02 -4.62284846e+01 -6.10112395e+01  2.69113097e+01
  8.75947525e-01 -5.66801339e-02 -7.77898762e+00 -5.79668734e+00
 -9.11443847e+00  7.82677457e+00 -1.01839303e+01 -2.67159877e+00
  1.85456995e+00  3.24434047e-01 -6.19402888e+00 -3.89096606e+00
 -4.58630239e+00  5.31142074e-01 -4.82614792e+00 -3.46118343e+00]"
6,"[-381.61709378  -54.45441566  -65.34326189   26.56561169   -1.76646479
    4.5735853   -11.47596464   -4.83237624   -2.32012849    2.78250287
  -10.82655203    2.46757777   -2.52627647    2.09404802   -5.12660789
   -2.21668358   -4.49815086   -2.48526211   -4.63002971   -2.06884049]"
6,"[-391.85446681  -43.35237781  -73.12614608   13.92339527   -2.1892916
   15.59234891   -6.69738369  -13.01291712  -14.91630078    2.86408983
   -4.96434217    6.4471327    -4.05108596   -2.2419798    -9.18197656
   -2.83988905   -2.30315545   -4.04354956   -8.01883846   -3.4393187 ]"
6,"[-340.7147546   -49.76612933  -53.29597983   -7.80798034   -5.32484065
   -4.0862016    -8.7364007     6.0836284    -1.91492946    5.84109925
   -3.83687648   -3.58680643    1.56029309    1.56261263    0.35917974
    0.85044216   -4.65165194    3.20852774   -3.4806716     0.37978508]"
6,"[-3.16982076e+02 -4.33447121e+01 -6.18967931e+01 -5.31330239e+00
  7.71318098e-01 -2.11802104e+00 -1.23179530e+01 -1.08259573e+00
  3.07726449e+00  3.40879898e+00 -5.89503449e+00 -8.01154344e+00
  4.16007083e+00  6.40023654e+00  1.50901977e-01 -5.14397708e-01
 -2.16559713e+00 -3.12371539e+00 -2.64730731e+00  1.64172805e-01]"
6,"[-3.01330010e+02 -4.76512429e+01 -7.00147119e+01 -2.44682639e+01
 -5.75055823e+00  3.95521128e+00 -1.00809548e+01  3.96484417e-01
 -5.76627591e+00 -9.11483058e+00  4.93191856e-01  4.88926712e+00
  3.66140922e+00  6.61939744e-01 -2.88356363e-01  9.41895590e-01
 -4.77682272e+00 -4.24424118e+00  6.11818619e+00  4.55520964e+00]"
6,"[-3.15209675e+02 -5.73700104e+01 -5.81741203e+01 -8.45879000e+00
 -1.62725360e+00 -3.53754565e+00 -9.59439879e+00  2.48773869e+00
 -3.84081148e+00  9.43216007e+00 -6.77027945e+00 -3.42303760e+00
  3.06473458e+00  5.61698716e+00 -5.47357038e+00  4.62422782e+00
 -7.98316382e+00  3.08041843e+00 -2.24940666e-02  3.07296222e-01]"
6,"[-321.58168415  -60.49820431  -69.38432355   -3.01601659   12.58845639
    4.57295859  -19.05688013  -10.16200511    3.88202894   14.6035603
   -9.85340649   -1.08977159    1.96770166    4.30957038   -5.97657758
    3.47866006   -8.95555712    3.07475638   -1.70874124    2.15609369]"
6,"[-343.35650033  -31.79620141  -70.14107577  -17.58517349   14.31649647
   11.82678931  -18.39632353  -10.88058144    2.06972895   13.41315904
   -6.2236398    -6.02777468    3.50778126    7.16706937   -5.07752475
    2.06957961   -3.39275234   -1.96929018   -0.77855435    0.62890331]"
6,"[-3.74770986e+02 -6.04682620e+01 -6.38649148e+01  2.91159338e+01
  3.40812687e+00 -2.32815741e-01 -1.85301663e+01 -4.56914442e+00
  5.04497276e+00  6.11149815e+00 -1.55607859e+01 -2.66781049e+00
  4.46885205e+00  4.01968406e+00 -6.49755002e+00 -2.16585404e+00
 -5.42081432e+00 -1.03606301e+00 -2.94839513e+00 -5.84269652e+00]"
6,"[-390.88594387  -51.32664886  -60.85174699   24.69791605   -3.60460879
    2.561319     -9.95137171   -5.69743092   -4.69186715    1.61494935
   -7.93875299   -0.40955961   -0.67824442    2.9907293    -7.778851
   -3.12295932   -4.05302101   -1.77835399   -6.59360637   -3.07378426]"
6,"[-307.06554841  -53.6531454   -61.8327765    -8.54219499    3.66180333
   11.15222805  -12.65469545  -14.49370356    2.43383653   11.95761078
   -2.38209195  -10.82600616    5.36775223    8.45030574   -3.79401169
   -3.00946837   -5.57531537   -0.97863775    2.22867569   -0.4792278 ]"
6,"[-4.34738542e+02  9.14697323e+00 -3.53062358e+01  1.12058927e+01
 -8.17009838e+00 -1.68789655e+01 -1.60507476e+01 -3.43649709e+00
  1.06127528e+00  6.13453208e+00 -1.42044277e+01 -1.39068839e+01
  1.76969697e+00  3.30031774e+00  3.31122658e+00 -2.92526806e-01
  6.11112555e+00  1.04740290e+01 -6.88347602e+00 -1.18931632e+01]"
6,"[-3.64043529e+02 -1.06044061e+01 -7.37310736e+01  2.56929374e+01
 -1.00576821e+00 -2.05933210e+01 -2.00765139e+01  1.42055920e-01
  1.13650773e+00 -3.82157304e+00 -2.45835147e+01 -7.74236436e+00
  5.60742461e+00  1.21958731e+00  6.74669544e+00  2.76031231e+00
  8.09096122e+00  7.03397965e+00 -1.02210911e+01 -9.24301641e+00]"
6,"[-356.36589677   10.966623    -60.58359502    8.79383715   -3.78906168
   -9.34012125  -23.86587689  -13.8628302    -6.53789494    3.14762068
  -24.11618933  -16.36905792    4.70687342    1.05804092    4.27756844
    2.0289611     1.46877903    8.09516895   -3.47285882  -13.71109598]"
6,"[-278.93068948   19.8428933   -47.51892236   25.25402257    8.99219158
    2.60977815  -14.75508697  -15.52532653  -15.53292102    2.21266956
  -17.18188442  -10.63897629    4.08830536    0.36235523    0.89386329
   -2.72652189    4.62592625    6.35195261   -2.7076232    -6.58561261]"
6,"[-2.60572387e+02  2.47962903e+01 -3.20944572e+01  2.88844420e+01
  6.47340282e+00 -1.24174962e+00 -1.05740464e+01 -3.47404590e+00
 -5.89269764e+00  1.65091941e+00 -1.31173175e+01 -5.30111350e+00
 -2.04540037e-01  3.18605992e+00  1.48954023e+00 -6.56662249e+00
  1.01170124e+00  5.37333643e+00 -9.53516085e+00  8.49901150e-01]"
6,"[-275.64424396   35.38237677  -41.16713723    3.30210117    0.36952879
    3.85054989   -5.61078068   -9.31938909  -17.53650662   -0.35619948
  -12.11365982  -12.70437905   -0.34540175    7.93848695    3.5229271
    1.18916666   -7.89351794   -1.3129943    -2.88808989   -3.30427108]"
6,"[-275.29000606   50.4404194   -35.0601617    12.36895468    3.76037223
    2.05055637   -5.49230861   -8.07599931   -3.2270772     8.97638922
  -18.49137602  -11.18745227   -2.06180633    4.65522416    9.4539055
    3.51447551   -6.14187961   12.40311053    2.75245778   -7.92084541]"
6,"[-3.25829713e+02  2.66455252e+01 -3.27230502e+01  3.87511141e+01
 -6.89088561e+00 -1.04677987e+01 -1.51189683e+00 -2.47360692e+00
 -1.45339928e+01 -2.72354015e+00 -1.90002124e+01 -1.39949490e+01
  5.78349733e+00  7.71428154e+00  4.44614350e+00 -2.60937398e+00
  3.25627270e+00 -2.29489374e+00 -9.72548498e-01  8.79288533e-02]"
6,"[-2.83625198e+02  4.38891048e+01 -2.38024918e+01  4.27860397e+01
 -1.31360245e+01 -1.50890284e+01  4.39225688e+00 -1.44597210e+00
 -2.73424603e+01  2.59835590e+00  8.31131031e+00 -3.31425684e+00
 -2.54462985e-01  5.93129716e+00  3.37015408e+00 -1.02184471e+01
  1.37700337e+00 -6.22213679e+00 -8.67350980e+00  9.39507523e+00]"
6,"[-282.9009658    60.65270725  -54.6619748    14.78623906    4.3959007
    2.09573187  -11.59011465   -6.2141089   -18.14983445   -4.33160603
   -8.40062697   -1.51448422    6.07407734   -1.38345058   -4.39498841
   -9.03338411   -2.7431737     4.80774631    2.29014211   -2.12651056]"
6,"[-3.14547787e+02  5.55259423e+01 -3.25259028e+01  3.34209548e+01
  1.83518589e+00  1.03399523e+00  1.06602798e+00 -1.15006194e+00
 -2.29087247e+01 -2.45790593e+00 -1.02547898e+01 -8.16241819e+00
  7.51577387e+00  8.77682694e+00  5.07761633e+00 -6.34913004e+00
  2.24653116e+00 -2.93916352e-01 -9.49015059e+00  1.93815937e+00]"
6,"[-286.16348674   80.99978318  -24.34746186   31.60101412   -6.93131962
   -2.36576969    2.65790017    4.88715999  -20.38148711    3.65843915
   -1.47155313   -5.09531887    2.88446778    6.77400276   -2.11973303
   -7.70575037    2.18697902    1.18603384   -3.45668744    5.44223398]"
6,"[-211.76596474   67.53170544  -33.22722621   24.38573626   -2.06042816
    3.13451552   -8.31425007   -5.91413351   -9.02345964   12.29427643
   -5.19304011   -5.85693414    2.93963751   -1.08791971   -2.7115152
    0.31972612    3.98908091    9.23701912   -5.32906416   -1.78880851]"
6,"[-2.18046546e+02  6.17536991e+01 -2.70113002e+01  2.93908300e+01
 -3.10150825e+00 -4.03421396e+00 -7.54156261e+00  4.66173323e+00
 -8.65308368e+00  1.10785225e+01 -2.12977944e+00 -6.84033115e+00
  9.07486778e-01  1.58909338e+00 -7.30073040e-01  1.08264638e+00
  3.47848673e+00  7.66503305e+00 -4.86690301e+00  1.23535667e-01]"
6,"[-258.48785975   43.64154311  -35.99712674   27.76409146   -9.06967276
   -1.09769057  -11.33548091   -2.29290725   -4.88935915    6.99261316
   -8.00241624   -0.80192198    6.79173345    4.64139041   -2.96251768
   -1.00365181    5.90058851    3.78613454   -4.13846713   -0.59156896]"
6,"[-3.50020023e+02  4.94426312e+01 -5.44257254e+01  1.98738067e+01
  1.36413184e+01 -3.34728566e+00 -1.42317303e+01  7.24276383e+00
  1.23892649e+01  2.67677944e+00 -2.40438870e+01 -5.91907361e+00
  1.20006931e+01 -3.21190837e-01  3.13070358e-01 -1.31450297e-01
 -1.73546794e+00  1.44722844e+00 -2.98086810e+00  5.16757516e-01]"
6,"[-3.56406117e+02  3.21898039e+01 -5.83678987e+01  1.18405517e+01
  1.29398194e+01  9.38187716e+00 -1.13043648e+01 -7.09592257e+00
 -1.48801150e+00  1.27545983e+01 -8.44512228e+00 -7.54495889e+00
  1.06563053e+01  4.69923128e+00 -9.08860163e-01 -5.79579422e+00
 -1.65944770e+00  4.57991575e+00  3.27405826e-01  1.46339013e+00]"
6,"[-352.43605625   11.62704965  -36.14390605   40.8484929     6.70838543
   -6.7193803   -13.50134205    1.7898754    -3.72374123    6.61284501
   -9.72772047   -5.34036542   11.67675911    7.01958082    1.84154312
   -7.3083238     2.1692098     4.69129113   -6.29784988    1.22637437]"
6,"[-3.24075146e+02  6.90902880e+01 -4.09632667e+01  2.30570373e+01
  7.20832187e+00 -2.94557530e-01 -1.70373693e+01 -1.66684930e+01
 -1.88141150e+01  4.33146839e+00 -5.24174716e+00 -4.45383203e-01
  1.25101215e+01  3.09947195e+00  2.47907986e-01 -1.35713934e+00
  9.55133890e-02 -1.36847806e+00 -3.00656249e+00 -2.34800276e+00]"
6,"[-3.35340166e+02  5.17162198e+01 -3.29792428e+01  3.79048085e+01
  1.02013211e+01 -1.15989150e+01 -2.37189435e+01 -1.01472068e+01
 -9.08590407e+00  1.74964250e+01  8.35954350e+00  5.01120331e+00
  1.41147137e+01  2.71911088e-01 -1.19408289e+01 -1.34483414e+01
 -6.63005905e+00  4.62656335e-01 -4.92753412e+00 -3.09376214e+00]"
6,"[-301.9420888    51.24192481  -31.89218828   37.85584309   -1.35746153
  -11.32844707  -10.93154041   -2.70753836   -8.77082117    4.28167395
   -4.12772572    7.72402897   10.41191315   -3.38781      -3.0218554
  -11.76981915   -5.65808963    2.49622007   -1.55156763    4.35123788]"
6,"[-295.93316851   54.30796662  -50.44615574   27.4739995    13.25151935
   -6.57049742  -14.0633385    -0.78106693   -2.24314113    6.61319088
  -15.91384821  -11.23667322    9.98658661    7.33351771    4.73251914
   -6.39419203   -7.56352937   -1.67745204   -4.33152058    0.30284801]"
6,"[-287.86400667   88.58623094  -55.4466871    12.85417066   12.201973
    2.09513147   -8.34283282   -3.74020786   -3.63847227    1.45843012
  -20.45244416   -5.22110948   10.55420402    3.00300917    4.86941937
    1.25062728   -5.70889613   -5.92352437   -4.19263459   -1.5309394 ]"
6,"[-4.38059026e+02 -6.36976451e+00 -4.79635947e+01 -4.75428464e+00
  1.00132635e+01  3.02013544e-01 -1.20880004e+01 -3.48651970e+00
  1.54684660e+00 -1.49864566e-01 -7.83614173e+00 -4.78884000e+00
 -3.15925070e-01  3.73228273e-01  1.05836033e+00 -1.41522135e+00
 -1.04765577e+01  2.90511107e+00 -4.36509102e+00 -3.80336108e+00]"
6,"[-3.72956317e+02 -2.22896757e+01 -5.36641015e+01 -8.37171273e-01
  8.81866004e+00 -3.15216289e+00 -9.37734509e+00 -4.57119953e+00
 -9.66967245e+00 -2.33937814e+00  1.80327791e-01 -3.72318552e+00
 -1.86053133e+00  1.87767689e+00  7.00388564e-01 -2.05195434e+00
 -1.09805861e+01  3.71744456e+00 -4.12600712e+00 -3.05410683e+00]"
6,"[-3.89291222e+02 -1.01476286e+01 -4.48736617e+01  9.47137668e-01
  2.92789162e+00 -7.34626704e+00 -1.15761355e+01  2.73678118e+00
 -8.62666260e+00 -8.65830565e+00 -2.54540661e+00 -1.46824196e+00
 -3.11338991e+00 -2.78021475e+00 -2.32345525e+00  3.64773140e-01
 -1.05571026e+01  1.56515753e+00 -5.13063508e+00 -3.51595372e+00]"
6,"[-354.52510927  -18.03965445  -59.33664801   -3.87667      10.95881311
    0.49844604   -7.98106627   -8.62210772  -12.40814537   -2.73342686
    6.82002038    2.55467018   -5.4581083     0.63703316    0.51257062
   -3.8642236    -8.85722717    7.09853841   -2.29693991   -4.12528103]"
6,"[-3.98559250e+02 -1.83653755e+01 -3.46519799e+01  1.10190837e+01
  4.39374181e+00 -2.34218583e+00 -1.76716975e+00 -5.92131716e+00
 -1.01863887e+01  3.12957075e+00  3.71286924e+00 -1.80219349e+00
 -5.34604719e+00 -2.71310488e+00  3.45385928e-01  1.26406361e+00
 -1.28211573e+01 -7.10511980e-01  2.34631087e-01 -3.52091193e+00]"
6,"[-3.67728346e+02 -5.45014326e+00 -5.52152093e+01 -8.24450770e+00
 -4.21718162e+00 -6.45549451e+00  8.68681083e-01 -2.95003388e-01
 -1.53091134e+01 -9.14230425e+00 -1.73145508e+00  1.04173205e+00
 -3.19241462e-01  4.11045363e-02 -2.10737413e+00 -4.81517967e+00
 -7.28273763e+00  2.24672126e+00 -4.13557830e+00 -1.08362997e+00]"
6,"[-365.01896744   -1.4107152   -58.68796439   -2.40356978    9.58961393
   -7.88174507  -11.90415511   -1.17332021   -6.10884813   -8.00012685
   -4.09165006   -1.27205479   -2.01680223    1.3659268    -0.69801487
   -4.29918093  -12.93888447    1.65508094   -3.7928195    -4.15598093]"
6,"[-3.61902568e+02 -2.40867073e+00 -5.77323545e+01 -5.42344951e+00
  3.12900264e+00 -7.48600774e+00 -5.01774375e+00  7.03313903e-01
 -1.13925553e+01 -8.08265143e+00 -7.57821817e-01 -1.69027553e+00
 -1.85542384e+00  6.55241322e-01 -1.46466679e+00 -2.85084927e+00
 -1.14906163e+01  1.96725071e-01 -4.52959280e+00 -1.90596530e+00]"
6,"[-3.94215762e+02 -5.30535993e-03 -4.49248997e+01  2.57801156e+00
  9.41974081e+00 -6.14258806e+00 -1.03082746e+01 -2.81950332e+00
 -8.95380544e+00 -6.04071539e+00 -8.00576702e-01 -2.27465962e+00
 -4.54401842e+00 -1.38832240e+00 -1.68118294e+00 -1.17579117e+00
 -1.10014836e+01 -4.22471376e+00 -1.62459048e+00 -2.24441644e+00]"
6,"[-3.78318712e+02 -1.24636123e+01 -4.20127686e+01 -1.51496288e+00
 -4.47959548e+00 -1.50434792e+01 -3.86035345e+00  8.47181200e+00
 -1.07188195e+01 -1.61727429e+01 -2.10307540e+00  6.99860196e-01
  2.34070130e-01  6.58847553e-01 -2.53506821e+00 -2.60884729e+00
 -1.27112975e+01  1.36247568e+00 -2.58772333e+00 -4.71331301e-01]"
6,"[-3.73473380e+02 -3.36439946e+00 -4.96842071e+01 -9.94379856e+00
  2.93118718e-01 -4.38567909e+00 -9.04058642e+00 -3.17584563e+00
 -9.56197108e+00 -6.24349943e+00 -8.49748988e-01 -2.04435973e-01
  8.29694204e-01  2.04699409e+00 -2.63062641e+00 -4.63020405e+00
 -1.15952174e+01  2.59014074e+00 -7.46716308e-01 -3.23100770e+00]"
